,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
185,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010004,行政开支,2083209000.0
186,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010012,其他支出,5678876000.0
187,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010999,经营溢利,10845540000.0
188,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011201,融资成本,4080942000.0
189,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011202,应占联营公司溢利,371989000.0
190,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011997,溢利其他项目,-19897000.0
191,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011999,除税前溢利,7116690000.0
192,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004012001,税项,1788953000.0
193,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004012999,除税后溢利,5327737000.0
194,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004025001,少数股东损益,197673000.0
195,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004025002,股东应占溢利,5130064000.0
196,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004027002,每股基本盈利,0.6986
197,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004027003,每股摊薄盈利,0.6952
198,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004030997,其他全面收益其他项目,-141319000.0
199,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004030999,其他全面收益,-141319000.0
200,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004039999,全面收益总额,5186418000.0
201,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004040001,非控股权益应占全面收益总额,142303000.0
202,01378.HK,01378,中国宏桥,10174782,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,5044115000.0
203,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004001001,营业额,61395578000.0
204,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004001999,营运收入,61395578000.0
205,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004005002,销售成本,47199245000.0
206,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004007999,毛利,14196333000.0
207,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010001,其他收入,1019222000.0
208,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010003,销售及分销费用,164269000.0
209,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010004,行政开支,2080550000.0
210,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010006,重估盈余,25987000.0
211,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010007,出售资产之溢利,4561000.0
212,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010012,其他支出,20063000.0
213,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010999,经营溢利,12981221000.0
214,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004011201,融资成本,3345896000.0
215,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004011202,应占联营公司溢利,129012000.0
216,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004011999,除税前溢利,9764337000.0
217,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004012001,税项,2948667000.0
218,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004012999,除税后溢利,6815670000.0
219,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004025001,少数股东损益,-34159000.0
220,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004025002,股东应占溢利,6849829000.0
221,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004027002,每股基本盈利,0.96
222,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004027003,每股摊薄盈利,0.96
223,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004030997,其他全面收益其他项目,151695000.0
224,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004030999,其他全面收益,151695000.0
225,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004039999,全面收益总额,6967365000.0
226,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004040001,非控股权益应占全面收益总额,22098000.0
227,01378.HK,01378,中国宏桥,10174782,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,6945267000.0
228,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004001001,营业额,44109934000.0
229,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004001999,营运收入,44109934000.0
230,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004005002,销售成本,35081530000.0
231,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004007999,毛利,9028404000.0
232,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010001,其他收入,744676000.0
233,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010003,销售及分销费用,88449000.0
234,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010004,行政开支,878696000.0
235,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010006,重估盈余,-209932000.0
236,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010012,其他支出,42670000.0
237,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010999,经营溢利,8553333000.0
238,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004011201,融资成本,3217096000.0
239,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004011202,应占联营公司溢利,-284000.0
240,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004011999,除税前溢利,5335953000.0
241,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004012001,税项,1657994000.0
242,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004012999,除税后溢利,3677959000.0
243,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004025001,少数股东损益,-28553000.0
244,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004025002,股东应占溢利,3706512000.0
245,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004027002,每股基本盈利,0.59
246,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004027003,每股摊薄盈利,0.59
247,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004030997,其他全面收益其他项目,63700000.0
248,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004030999,其他全面收益,63700000.0
249,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004039999,全面收益总额,3741659000.0
250,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-3072000.0
251,01378.HK,01378,中国宏桥,10174782,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,3744731000.0
252,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004001001,营业额,36085800000.0
253,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004001999,营运收入,36085800000.0
254,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004005002,销售成本,26789332000.0
255,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004007999,毛利,9296468000.0
256,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004010001,其他收入,739020000.0
257,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004010003,销售及分销费用,94520000.0
258,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004010004,行政开支,610884000.0
259,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004010006,重估盈余,-17034000.0
260,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004010012,其他支出,79940000.0
261,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004010999,经营溢利,9233110000.0
262,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004011201,融资成本,1905377000.0
263,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004011999,除税前溢利,7327733000.0
264,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004012001,税项,2026366000.0
265,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004012999,除税后溢利,5301367000.0
266,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004025001,少数股东损益,-12265000.0
267,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004025002,股东应占溢利,5313632000.0
268,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004027002,每股基本盈利,0.89
269,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004027003,每股摊薄盈利,0.88
270,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004030997,其他全面收益其他项目,40681000.0
271,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004030999,其他全面收益,40681000.0
272,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004039999,全面收益总额,5342048000.0
273,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004040001,非控股权益应占全面收益总额,4007000.0
274,01378.HK,01378,中国宏桥,10174782,2014-12-31 00:00:00,001,12-31,2014-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,5338041000.0
275,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004001001,营业额,29404462000.0
276,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004001999,营运收入,29404462000.0
277,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004005002,销售成本,21261660000.0
278,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004007999,毛利,8142802000.0
279,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004010001,其他收入,988158000.0
280,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004010003,销售及分销费用,60128000.0
281,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004010004,行政开支,440171000.0
282,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004010006,重估盈余,163596000.0
283,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004010012,其他支出,55662000.0
284,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004010999,经营溢利,8738595000.0
285,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004011201,融资成本,1359200000.0
286,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004011999,除税前溢利,7379395000.0
287,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004012001,税项,1792946000.0
288,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004012999,除税后溢利,5586449000.0
289,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004025001,少数股东损益,-6226000.0
290,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004025002,股东应占溢利,5592675000.0
291,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004027002,每股基本盈利,0.95
292,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004027003,每股摊薄盈利,0.91
293,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004030997,其他全面收益其他项目,-22689000.0
294,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004030999,其他全面收益,-22689000.0
295,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004039999,全面收益总额,5563760000.0
296,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-15302000.0
297,01378.HK,01378,中国宏桥,10174782,2013-12-31 00:00:00,001,12-31,2013-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,5579062000.0
298,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004001001,营业额,24804742000.0
299,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004001999,营运收入,24804742000.0
300,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004005002,销售成本,16801294000.0
301,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004007999,毛利,8003448000.0
302,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004010001,其他收入,422439000.0
303,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004010003,销售及分销费用,58667000.0
304,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004010004,行政开支,306068000.0
305,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004010006,重估盈余,2253000.0
306,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004010012,其他支出,20121000.0
307,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004010999,经营溢利,8043284000.0
308,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004011201,融资成本,642731000.0
309,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004011999,除税前溢利,7400553000.0
310,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004012001,税项,1947961000.0
311,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004012999,除税后溢利,5452592000.0
312,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004025002,股东应占溢利,5452592000.0
313,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004027002,每股基本盈利,0.93
314,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004027003,每股摊薄盈利,0.92
315,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004039999,全面收益总额,5452592000.0
316,01378.HK,01378,中国宏桥,10174782,2012-12-31 00:00:00,001,12-31,2012-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,5452592000.0
317,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004001001,营业额,23626031000.0
318,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004001999,营运收入,23626031000.0
319,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004005002,销售成本,15449645000.0
320,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004007999,毛利,8176386000.0
321,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004010001,其他收入,311960000.0
322,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004010003,销售及分销费用,44054000.0
323,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004010004,行政开支,167033000.0
324,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004010012,其他支出,22569000.0
325,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004010999,经营溢利,8254690000.0
326,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004011201,融资成本,300819000.0
327,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004011999,除税前溢利,7953871000.0
328,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004012001,税项,2078461000.0
329,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004012999,除税后溢利,5875410000.0
330,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004025002,股东应占溢利,5875410000.0
331,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004027002,每股基本盈利,1.03
332,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004039999,全面收益总额,5875410000.0
333,01378.HK,01378,中国宏桥,10174782,2011-12-31 00:00:00,001,12-31,2011-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,5875410000.0
334,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004001001,营业额,15131591000.0
335,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004001999,营运收入,15131591000.0
336,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004005002,销售成本,9389722000.0
337,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004007999,毛利,5741869000.0
338,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004010001,其他收入,210535000.0
339,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004010003,销售及分销费用,19977000.0
340,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004010004,行政开支,112038000.0
341,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004010012,其他支出,42815000.0
342,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004010999,经营溢利,5777574000.0
343,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004011201,融资成本,192990000.0
344,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004011999,除税前溢利,5584584000.0
345,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004012001,税项,1395868000.0
346,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004012002,持续经营业务税后利润,4188716000.0
347,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004012003,终止或非持续业务溢利,31515000.0
348,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004012999,除税后溢利,4220231000.0
349,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004025001,少数股东损益,24493000.0
350,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004025002,股东应占溢利,4195738000.0
351,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004027002,每股基本盈利,0.84
352,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004039999,全面收益总额,4220231000.0
353,01378.HK,01378,中国宏桥,10174782,2010-12-31 00:00:00,001,12-31,2010-01-01 00:00:00,004099999,非运算项目,4220231000.0
354,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004001001,营业额,8668428000.0
355,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004001999,营运收入,8668428000.0
356,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004005002,销售成本,7769098000.0
357,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004007999,毛利,899330000.0
358,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004010001,其他收入,97216000.0
359,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004010003,销售及分销费用,40961000.0
360,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004010004,行政开支,92335000.0
361,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004010999,经营溢利,863250000.0
362,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004011201,融资成本,89243000.0
363,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004011999,除税前溢利,774007000.0
364,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004012001,税项,196924000.0
365,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004012002,持续经营业务税后利润,577083000.0
366,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004012003,终止或非持续业务溢利,-9441000.0
367,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004012999,除税后溢利,567642000.0
368,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004025001,少数股东损益,11353000.0
369,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004025002,股东应占溢利,556289000.0
370,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004027002,每股基本盈利,0.11
371,01378.HK,01378,中国宏桥,10174782,2009-12-31 00:00:00,001,12-31,2009-01-01 00:00:00,004099999,非运算项目,0.11
372,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004001001,营业额,8772162000.0
373,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004001999,营运收入,8772162000.0
374,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004005002,销售成本,8238706000.0
375,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004007999,毛利,533456000.0
376,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004010001,其他收入,178649000.0
377,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004010003,销售及分销费用,52849000.0
378,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004010004,行政开支,83734000.0
